Sr.No,Mobile Brand,Avg Rating
13144,66.1988,130.2737
13145,67.05559,124.3257
13146,70.82173,136.5632
13147,67.84611,136.8583
13148,66.01755,112.6355
13149,66.2288,124.778
13150,66.66816,133.0192
13151,65.48562,131.4137
13152,67.62,148.1053
13153,68.82866,119.503
13154,68.43031,126.7202
13155,64.88057,112.4524
13156,70.71452,129.2147
13157,68.29645,126.0144
13158,68.57851,128.5564
13159,65.66804,101.8834
13160,68.35718,126.9565
13161,68.30827,121.8879
13162,67.97439,114.888
13163,65.44622,110.3052
13164,66.41683,135.3551
13165,67.76647,107.941
13166,70.12719,112.8635
13167,66.45294,119.4764
13168,67.25909,132.5905
13169,67.90183,140.1277
13170,65.12247,118.1968
13171,70.54615,137.335
13172,67.93419,127.8738
13173,68.4073,131.5761
13174,68.0543,125.3733
13175,66.81613,125.5772
13176,71.46482,156.698
13177,66.1986,130.4507
13178,67.78284,131.1426
13179,65.98122,137.0717
13180,71.18172,119.8668
13181,66.63714,107.6969
13182,65.21006,108.4938
13183,72.02198,145.489
13184,67.73998,130.4849
13185,66.80834,118.4648
13186,69.82781,151.5249
13187,69.066,134.8918
13188,67.74345,130.8209
13189,69.05112,112.3061
13190,65.9683,104.3853
13191,69.13584,129.2356
13192,67.40931,130.2442
13193,67.92429,130.3329
13194,68.87862,122.1128
13195,70.78535,147.0279
13196,67.94063,116.9758
13197,68.55731,124.1189
13198,67.95809,143.184
13199,67.14299,124.7983
13200,66.31973,135.487
13201,69.86703,123.4288
13202,70.34807,128.6677
13203,68.33013,118.3628
13204,69.25117,126.0558
13205,69.50442,119.8007
13206,64.7488,136.3069
13207,71.18038,136.9996
13208,68.20414,136.4564
13209,67.20821,138.9231
13210,68.09341,129.9965
13211,67.57946,133.9151
13212,66.36966,121.0705
13213,70.44008,115.5771
13214,69.59612,118.1955
13215,73.18845,141.6274
13216,64.8038,114.1008
13217,63.38823,116.9479
13218,68.42439,122.0094
13219,68.20646,130.3053
13220,68.47766,124.3275
13221,68.13698,109.9892
13222,66.5642,120.0656
13223,71.6742,142.782
13224,67.05255,128.7431
13225,68.85466,117.8856
13226,68.65248,122.2601
13227,64.16886,110.911
13228,67.16001,142.7395
13229,65.06853,123.8455
13230,69.67259,136.5818
13231,67.28347,135.4397
13232,69.90543,129.4083
13233,66.39269,113.8244
13234,69.0075,132.1928
13235,68.90949,128.4623
13236,66.02741,108.1906
13237,68.22004,130.7162
13238,70.8693,136.1507
13239,64.98984,117.714
13240,67.12295,119.9848
13241,67.83454,123.3862
13242,70.74203,140.0149
13243,64.27586,103.4251
13244,68.62938,125.9597
13245,71.83546,129.9557
13246,69.13802,124.1999
13247,69.14398,135.7985
13248,69.86294,123.7869
13249,68.0071,122.3199
13250,64.28003,119.2213
13251,64.80749,98.27368
13252,68.44135,137.1619
13253,67.33811,118.3226
13254,66.23568,111.8243
13255,65.38226,135.7816
13256,69.70013,127.6917
13257,70.21141,131.4104
13258,67.25972,127.8096
13259,68.19324,126.6439
13260,69.34903,127.2285
13261,70.82622,136.3402
13262,68.95895,145.2939
13263,66.35313,123.3383
13264,67.70155,113.0354
13265,66.01282,126.4426
13266,64.67146,121.8473
13267,65.26196,116.2627
13268,64.32105,126.3531
13269,68.19311,114.3672
13270,70.63372,138.5337
13271,67.32161,137.0611
13272,69.07423,134.9462
13273,67.38292,112.8386
13274,66.9492,110.6838
13275,69.37345,135.2223
13276,67.17327,128.3909
13277,64.82297,113.3591
13278,69.74366,131.9008
13279,69.05523,122.8494
13280,68.52817,119.1168
13281,65.77416,135.7006
13282,70.49366,129.384
13283,71.53026,135.0245
13284,68.16348,110.3596
13285,70.15896,153.1741
13286,68.67804,141.0451
13287,64.07479,118.5714
13288,65.63973,99.81515
13289,67.91191,129.3775
13290,67.775,146.1935
13291,69.18617,132.9471
13292,68.01384,131.7207
13293,62.48941,117.7949
13294,67.96079,127.3995
13295,67.82376,134.2977
13296,66.92886,111.183
13297,67.39775,134.5976
13298,67.41853,143.8567
13299,66.08383,118.2815
13300,69.40233,119.7774
13301,68.42976,124.3332
13302,68.65284,126.7226
13303,67.71085,110.5105
13304,66.92357,113.5576
13305,67.28097,128.3507
13306,67.60201,132.2953
13307,69.39436,120.7939
13308,66.10454,113.4298
13309,68.63883,129.8796
13310,66.93124,119.3294
13311,66.52196,134.1469
13312,64.39478,118.0702
13313,67.87061,127.3809
13314,70.43201,121.1751
13315,70.40373,118.6765
13316,68.88718,127.3501
13317,69.10626,124.0148
13318,69.20993,131.5479
13319,66.95677,127.1894
13320,68.55278,139.2787
13321,67.34935,121.2197
13322,70.08442,146.126
13323,66.55493,120.4965
13324,68.39772,134.5794
13325,69.17551,127.7031
13326,67.88832,130.9674
13327,69.23136,151.7222
13328,66.39321,136.1953
13329,66.29156,129.0251
13330,69.27872,133.8416
13331,67.04849,123.7323
13332,66.08908,120.447
13333,65.40789,106.4048
13334,64.41176,100.5481
13335,68.99911,147.0279
13336,63.96038,98.96049
13337,67.25019,111.6628
13338,70.13072,138.9752
13339,73.11393,154.7801
13340,68.46228,135.4161
13341,69.36312,131.0502
13342,64.95313,113.1035
13343,66.01722,106.2152
13344,66.2941,114.7051
13345,70.67693,125.1185
13346,67.33243,135.8197
13347,63.68425,127.6135
13348,67.05486,125.9922
13349,71.57334,125.7925
13350,70.74414,149.5795
13351,67.90413,123.895
13352,70.23876,134.9732
13353,66.42802,143.3147
13354,68.27668,120.5478
13355,69.23481,132.964
13356,66.24127,124.8096
13357,71.24159,150.798
13358,64.23067,106.6067
13359,68.13972,129.562
13360,70.5219,138.8618
13361,68.80228,123.557
13362,71.47939,122.5102
13363,66.25554,117.2567
13364,67.65893,125.1901
13365,66.24544,118.1862
13366,69.4015,117.9695
13367,63.68623,124.7147
13368,67.70352,117.4804
13369,64.58855,97.81632
13370,67.90312,121.7761
13371,69.31825,132.5327
13372,68.78074,133.8886
13373,65.16747,103.7879
13374,67.39659,123.8458
13375,64.41103,100.447
13376,71.47445,139.9332
13377,66.08011,114.2059
13378,69.12359,127.9635
13379,70.18251,142.0535
13380,69.52844,149.3159
13381,65.45636,124.7121
13382,72.1365,133.2988
13383,64.01521,112.954
13384,66.94399,121.8452
13385,70.76624,129.2601
13386,67.1248,127.1223
13387,70.91403,137.6657
13388,69.05992,96.98373
13389,68.87014,132.286
13390,70.56427,139.1888
13391,68.74068,140.9494
13392,66.04751,133.5623
13393,71.5113,131.3287
13394,67.61109,131.3793
13395,67.65123,120.4534
13396,69.26124,130.3283
13397,68.05308,111.5429
13398,70.66922,120.3896
13399,63.44163,115.5336
13400,66.15659,114.6908
13401,68.17946,146.4593
13402,67.26248,122.2184
13403,69.54205,135.2309
13404,68.23248,117.6804
13405,68.37902,133.9223
13406,63.64125,112.1593
13407,71.46636,141.1508
13408,69.26616,140.8013
13409,69.24025,155.7611
13410,67.95744,121.5092
13411,66.88315,123.9898
13412,69.59355,130.8852
13413,70.21228,136.9528
13414,66.76888,109.2297
13415,67.03536,134.7424
13416,72.72333,135.6775
13417,71.27092,149.2486
13418,70.04237,120.8985
13419,67.30938,125.4023
13420,70.92362,142.0399
13421,70.86617,136.8164
13422,71.16906,125.1008
13423,71.27803,126.8942
13424,69.02346,134.2947
13425,70.32898,142.0952
13426,64.65613,110.0386
13427,68.30144,116.1683
13428,68.02501,129.2719
13429,69.54645,135.4922
13430,69.66515,120.5153
13431,66.61978,120.8916
13432,70.70351,144.7056
13433,66.84578,123.4342
13434,66.91022,104.7945
13435,70.46769,117.2765
13436,67.7792,125.5647
13437,65.6698,107.2109
13438,66.92797,132.8552
13439,66.83788,142.0706
13440,66.2109,125.9366
13441,71.51674,137.7854
13442,69.25899,127.4162
13443,66.38182,128.5337
13444,67.98866,103.9803
13445,69.10657,121.7137
13446,66.93244,128.6671
13447,68.78738,111.3942
13448,71.69889,127.9976
13449,71.58625,155.8226
13450,70.22459,123.7852
13451,67.80333,129.0836
13452,66.99804,141.1636
13453,66.69938,126.4284
13454,67.81842,107.4346
13455,65.52188,102.8837
13456,66.26517,112.6468
13457,66.61056,132.1592
13458,69.2276,135.7117
13459,69.76883,131.289
13460,67.25415,126.2261
13461,71.94325,146.1599
13462,70.42889,131.4166
13463,69.14838,135.2424
13464,66.35698,117.5543
13465,67.72308,120.2195
13466,69.32816,144.6047
13467,67.18685,119.0143
13468,64.98016,128.0163
13469,69.50141,131.0541
13470,66.21749,117.7252
13471,66.87048,146.4228
13472,67.26667,110.8618
13473,68.84698,118.8636
13474,69.64577,137.3837
13475,68.42511,127.5529
13476,66.12824,130.6234
13477,66.50649,118.7096
13478,68.22237,117.7128
13479,70.89547,132.2301
13480,66.49191,129.8035
13481,65.92614,110.2858
13482,70.60162,133.4747
13483,69.90771,125.1461
13484,68.17237,135.0448
13485,67.93822,114.7389
13486,67.26702,127.2478
13487,70.93422,134.1138
13488,65.43279,132.7763
13489,68.50404,136.0545
13490,65.32412,124.1597
13491,67.15877,124.869
13492,64.08903,104.5371
13493,64.87852,119.364
13494,68.06382,112.3071
13495,67.85512,138.274
13496,68.69451,136.9217
13497,71.83913,138.6279
13498,72.68296,134.195
13499,72.97709,129.5139
13500,68.69342,111.9045
13501,68.68038,125.2037
13502,70.61549,135.1449
13503,68.58312,133.3172
13504,67.87132,122.0944
13505,67.36301,133.484
13506,70.012,125.7454
13507,71.00838,140.3572
13508,69.54254,153.5616
13509,67.29908,126.9459
13510,68.91619,133.2555
13511,66.98198,110.6282
13512,67.52527,131.6131
13513,68.68913,153.1047
13514,68.0705,145.1079
13515,65.34667,106.6298
13516,68.27458,129.4259
13517,68.43948,138.6668
13518,68.63517,125.4484
13519,65.9169,115.5298
13520,68.75507,121.4015
13521,67.50336,121.0915
13522,67.35686,119.5916
13523,68.74911,123.4175
13524,65.82688,125.1802
13525,63.66383,100.9581
13526,66.73418,123.5122
13527,68.7669,121.9292
13528,63.50262,115.3714
13529,67.76649,125.1451
13530,68.57622,123.7199
13531,69.26441,135.5441
13532,69.68345,122.2247
13533,68.79655,124.5403
13534,71.45548,149.4462
13535,67.08221,107.519
13536,66.30983,107.8446
13537,67.05289,130.3873
13538,66.69178,112.7728
13539,67.73043,122.5769
13540,68.00003,137.312
13541,66.63813,102.5589
13542,65.65274,108.267
13543,69.22019,113.4516
13544,64.23796,127.21
13545,67.5943,133.0013
13546,70.42984,136.3197
13547,67.11274,128.19
13548,67.98772,113.4182
13549,69.89944,143.3529
13550,67.47588,118.6167
13551,70.73882,133.249
13552,67.09517,127.4636
13553,64.63916,124.0617
13554,65.95318,114.1656
13555,70.34111,131.5517
13556,65.08001,117.1925
13557,67.01532,127.5686
13558,67.44816,140.1632
13559,64.62936,114.2821
13560,67.18612,128.9279
13561,69.1269,125.3568
13562,67.48529,111.7304
13563,68.60783,133.3954
13564,66.35991,111.3237
13565,67.23519,123.6025
13566,68.10568,124.4485
13567,64.73949,138.3973
13568,68.29833,127.7477
13569,69.22544,131.9046
13570,68.59662,142.6983
13571,66.28389,120.2258
13572,66.43058,112.2964
13573,64.0014,116.3801
13574,67.44234,152.4923
13575,65.15728,102.1984
13576,65.33919,112.9692
13577,65.70654,130.7918
13578,64.35914,112.2244
13579,65.57652,126.7799
13580,71.05843,136.3315
13581,67.23561,122.0408
13582,65.16695,110.5248
13583,69.84415,152.3574
13584,66.61845,124.8794
13585,67.50831,150.5015
13586,66.40242,124.3254
13587,69.02896,123.8979
13588,69.10557,149.6609
13589,68.44275,126.72
13590,68.64999,139.3151
13591,72.40603,131.9203
13592,67.91361,132.3644
13593,66.90988,116.3878
13594,66.08598,134.0194
13595,67.66889,121.2939
13596,68.76862,131.9744
13597,66.98014,117.2521
13598,68.74833,125.9501
13599,70.79517,133.642
13600,64.31269,110.4079
13601,68.92165,120.3599
13602,67.70132,137.2192
13603,71.41874,139.3438
13604,72.51415,114.3909
13605,68.8114,127.7579
13606,67.13979,109.7144
13607,66.74072,130.6229
13608,69.70146,156.5445
13609,72.75144,157.7481
13610,67.66406,139.4558
13611,68.27904,144.4879
13612,69.24852,136.1629
13613,70.34305,138.67
13614,72.09527,135.252
13615,67.11737,127.7587
13616,71.75284,138.0633
13617,66.32216,123.6735
13618,68.59531,128.7746
13619,67.84571,129.0955
13620,69.33815,118.5346
13621,66.37336,122.3126
13622,66.26652,110.3988
13623,64.87171,132.5079
13624,67.92885,109.6037
13625,70.33507,153.9626
13626,66.34491,120.7221
13627,68.64508,137.0787
13628,67.34987,120.2499
13629,69.2373,132.8112
13630,69.88961,131.3
13631,65.71516,125.3647
13632,69.20236,137.538
13633,72.83266,143.9874
13634,63.90262,122.0885
13635,65.38753,125.0461
13636,65.11627,123.6793
13637,68.0761,125.6445
13638,70.38111,143.9183
13639,68.29328,125.3891
13640,66.17228,121.1097
13641,69.01299,126.3802
13642,64.39616,118.3443
13643,69.66799,137.5244
13644,70.11684,148.1291
13645,70.67615,138.4174
13646,71.67171,154.5974
13647,70.98541,132.011
13648,68.69251,120.464
13649,66.13051,130.6484
13650,72.18172,145.7772
13651,64.49398,120.2569
13652,71.09941,120.904
13653,68.20045,130.0656
13654,66.33023,113.2041
13655,67.04367,138.0165
13656,68.30547,127.9004
13657,69.18392,125.2414
13658,68.03723,135.8445
13659,66.57552,133.4506
13660,67.96196,126.5701
13661,70.04325,131.8625
13662,66.82989,136.6633
13663,66.06785,119.3338
13664,66.73451,114.521
13665,68.59738,131.6491
13666,67.93096,118.3885
13667,68.29048,140.8166
13668,65.61713,136.7163
13669,68.83511,133.5565
13670,68.41749,121.6358
13671,68.29963,125.9208
13672,67.07739,120.9513
13673,65.28695,127.0931
13674,69.56663,132.7942
13675,69.96385,139.112
13676,71.49172,156.6047
13677,72.06918,130.0836
13678,68.32088,136.4392
13679,69.41193,124.4338
13680,69.30554,141.7445
13681,70.28825,149.8366
13682,74.74047,155.5462
13683,67.89908,128.0993
13684,63.31957,124.2271
13685,68.88209,117.1974
13686,66.09881,117.9989
13687,68.39956,135.4289
13688,65.81467,119.0041
13689,66.51669,123.0958
13690,66.68897,128.9492
13691,68.85866,122.1515
13692,65.28602,117.6903
13693,67.45382,121.8754
13694,65.72572,104.7868
13695,69.1809,138.1944
13696,67.19123,119.7814
13697,67.95791,115.3964
13698,69.90153,133.6208
13699,69.36667,120.1496
13700,68.2609,123.5765
13701,67.73458,123.3573
13702,67.99545,124.5313
13703,67.02058,120.1386
13704,68.0984,118.3992
13705,69.07483,136.2293
13706,68.55788,150.1478
13707,67.88128,91.79628
13708,64.57218,117.3649
13709,65.66127,111.9679
13710,67.40301,122.1909
13711,67.55072,136.2613
13712,66.3712,110.5685
13713,69.03177,140.8798
13714,69.56693,139.21
13715,67.997,142.6499
13716,67.77191,116.9825
13717,70.25823,146.4642
13718,67.55181,129.5468
13719,68.46142,123.4447
13720,66.27821,118.7967
13721,67.16134,128.4656
13722,70.74503,127.2149
13723,64.41245,130.2909
13724,69.93806,135.9627
13725,66.89486,141.925
13726,69.35583,129.5942
13727,70.31031,115.0746
13728,65.16672,108.6499
13729,66.13636,116.5107
13730,69.9459,118.4187
13731,65.77942,130.5573
13732,65.37242,123.4043
13733,67.52532,112.6009
13734,65.66027,130.1065
13735,68.08438,125.6412
13736,70.20405,141.2656
13737,68.09138,126.8049
13738,69.8622,130.7656
13739,71.2364,165.4348
13740,67.73715,118.1487
13741,68.97119,139.1271
13742,65.20052,116.3499
13743,68.44766,143.052
13744,69.85374,123.8261
13745,68.53738,133.8745
13746,67.83017,131.8549
13747,66.23251,127.9094
13748,65.89304,115.487
13749,65.6772,121.1499
13750,66.76883,136.4819
13751,69.74836,122.1892
13752,66.02269,110.8825
13753,67.8839,142.7609
13754,67.9508,132.0453
13755,68.08386,129.7618
13756,67.34271,116.0603
13757,68.1341,112.7088
13758,70.01101,140.5868
13759,67.81576,132.5872
13760,71.44931,152.6402
13761,66.86293,132.6471
13762,66.96378,97.03296
13763,70.86922,142.2524
13764,66.07424,124.2275
13765,63.1202,131.0273
13766,66.13073,123.7088
13767,68.49757,128.567
13768,67.64703,126.1548
13769,64.13542,111.5291
13770,65.18415,111.5203
13771,65.28989,102.8829
13772,66.93899,130.9771
13773,69.76519,131.7523
13774,70.14971,131.6752
13775,69.76427,128.3103
13776,66.79976,111.8919
13777,64.24878,111.8224
13778,66.26232,130.8118
13779,67.36842,140.4376
13780,69.54224,136.2962
13781,70.7088,135.0448
13782,68.30583,107.0114
13783,68.77584,115.0584
13784,64.57222,110.4544
13785,70.37127,131.4099
13786,65.67011,126.3269
13787,70.20753,146.1756
13788,64.77025,121.1153
13789,71.3765,137.7634
13790,67.69573,141.5469
13791,67.51762,124.1185
13792,67.19765,137.8119
13793,67.1093,133.0114
13794,69.1917,123.958
13795,69.15525,119.1435
13796,69.86536,121.2642
13797,66.32886,127.9168
13798,67.86215,121.1058
13799,68.27113,116.4098
13800,65.76944,126.6246
13801,67.92933,130.5733
13802,71.2216,123.3636
13803,66.912,119.4482
13804,67.41402,131.0606
13805,67.22463,119.8691
13806,68.55061,134.7133
13807,70.89052,141.621
13808,64.97357,100.993
13809,67.54977,115.0079
13810,69.25733,147.6032
13811,68.42616,141.9304
13812,66.83894,128.7245
13813,69.12521,123.8116
13814,65.94202,126.6764
13815,69.15548,137.3675
13816,66.63132,130.1165
13817,69.7449,122.1703
13818,68.182,125.3675
13819,63.34895,108.9061
13820,65.91937,120.2951
13821,68.34026,117.7427
13822,69.17937,147.5066
13823,65.73096,124.0377
13824,65.25774,137.7447
13825,66.95904,117.1612
13826,67.46686,102.788
13827,64.5303,109.287
13828,68.22274,106.3999
13829,69.74043,149.3723
13830,66.82473,115.1647
13831,66.7667,106.6478
13832,66.60791,104.4031
13833,66.22167,106.6763
13834,66.96213,126.4268
13835,70.45353,144.5438
13836,71.72731,127.6123
13837,69.12426,136.6216
13838,68.64719,125.4496
13839,65.7677,112.6545
13840,69.92728,137.5083
13841,66.95014,131.6857
13842,68.99774,143.0834
13843,71.31319,127.6948
13844,65.88245,131.4081
13845,68.39531,117.7972
13846,69.5689,133.7194
13847,69.82927,127.2561
13848,67.95272,111.2289
13849,68.98352,133.427
13850,65.59897,111.5773
13851,66.58067,146.9392
13852,67.7046,133.8558
13853,69.99147,144.8165
13854,69.95446,121.3657
13855,69.13713,129.0169
13856,67.36034,123.4454
13857,64.50897,104.6736
13858,64.64068,112.5689
13859,69.21305,134.9969
13860,70.40988,141.6769
13861,68.39682,130.6472
13862,69.95437,150.2712
13863,67.70414,129.5662
13864,70.21315,143.1277
13865,71.55881,140.8115
13866,65.74844,118.1262
13867,65.92318,115.5208
13868,68.39851,139.0805
13869,67.13347,117.7219
13870,69.06374,113.4222
13871,69.31382,107.9401
13872,68.40244,130.7315
13873,66.16601,109.7068
13874,68.7271,134.0751
13875,67.8651,100.6523
13876,65.13709,103.7386
13877,68.3908,128.9968
13878,69.0989,140.9024
13879,70.78829,116.0327
13880,66.82614,103.8567
13881,68.51919,135.0276
13882,63.42416,115.1669
13883,68.67133,138.4376
13884,68.69668,141.5566
13885,68.74929,132.1818
13886,67.80121,149.1847
13887,66.66077,133.2206
13888,65.65457,125.0592
13889,67.32239,123.0962
13890,65.64744,135.0891
13891,66.16885,115.675
13892,68.84435,129.7317
13893,70.3845,132.3889
13894,64.15154,121.0638
13895,65.93081,121.1675
13896,66.42939,124.7448
13897,67.0965,128.85
13898,67.67338,118.6532
13899,67.32413,135.3278
13900,70.519,129.3913
13901,66.28763,124.8871
13902,66.89899,131.4067
13903,68.60623,129.9693
13904,65.64473,111.3161
13905,67.57584,116.4266
13906,67.27226,117.229
13907,68.58803,143.4394
13908,69.20003,131.5186
13909,69.54645,115.0614
13910,66.96253,110.8142
13911,64.22288,124.7478
13912,65.11698,129.2592
13913,67.36456,123.3457
13914,67.49718,124.9092
13915,68.31028,142.7313
13916,70.80122,127.9696
13917,66.93479,133.0576
13918,67.75842,131.14
13919,63.81449,119.4379
13920,68.51883,132.3252
13921,70.23493,125.7225
13922,68.61403,133.7697
13923,68.03872,136.8378
13924,69.29088,122.7787
13925,71.26954,135.0683
13926,64.91601,110.2655
13927,67.18613,124.0557
13928,70.79073,125.8297
13929,69.88144,129.0521
13930,66.10857,122.8552
13931,70.34043,129.3487
13932,70.71954,128.7553
13933,68.49864,113.5357
13934,64.68471,118.1635
13935,67.81336,125.1218
13936,67.32677,116.7349
13937,70.80715,139.2165
13938,68.27181,133.8987
13939,67.79985,144.0007
13940,70.24363,127.7861
13941,69.0627,108.916
13942,68.64606,109.8435
13943,68.43749,122.3513
13944,66.564,118.0219
13945,68.73434,132.5926
13946,70.34988,131.2347
13947,68.32147,132.9566
13948,68.85217,150.0004
13949,70.0906,138.4704
13950,71.53276,125.8273
13951,68.42484,131.4501
13952,68.58043,122.8021
13953,68.58863,121.4833
13954,66.78852,125.8598
13955,71.05294,140.8371
13956,67.87961,119.2717
13957,68.17244,135.1764
13958,70.42742,141.1003
13959,67.19885,119.4295
13960,68.59893,123.1239
13961,68.32595,117.3794
13962,65.62714,121.2559
13963,70.04301,154.9343
13964,68.38119,122.0905
13965,67.52926,126.9393
13966,68.10619,124.0167
13967,65.46141,108.8987
13968,67.06246,128.834
13969,65.34267,129.1537
13970,70.5704,130.5011
13971,72.34839,157.8066
13972,60.27836,110.1138
13973,67.61855,103.0198
13974,71.49569,144.1566
13975,68.74794,124.4705
13976,69.91849,135.1641
13977,65.19504,112.8648
13978,68.38232,126.0162
13979,67.25518,122.1221
13980,68.93483,127.7623
13981,68.44699,123.1308
13982,66.32658,132.9695
13983,69.33376,117.9713
13984,67.53281,125.2872
13985,70.46549,125.7753
13986,66.48216,114.7755
13987,65.5645,124.9968
13988,68.55191,136.3553
13989,69.95594,139.5419
13990,69.92062,140.3966
13991,67.83218,133.3225
13992,67.42913,130.3175
13993,66.70177,124.9376
13994,70.21284,122.9461
13995,67.96958,126.7309
13996,67.92194,120.0718
13997,68.80637,134.3642
13998,69.10289,139.7602
13999,70.25784,123.1635
14000,66.35824,122.6852
14001,66.29874,118.2763
14002,69.23979,134.1059
14003,69.96459,123.4101
14004,70.33325,130.2675
14005,67.8791,123.0713
14006,69.80115,140.0347
14007,71.85087,149.4641
14008,68.86095,135.3824
14009,68.26626,139.32
14010,68.22977,132.8191
14011,68.87266,134.2836
14012,68.69331,119.1176
14013,69.50191,124.9842
14014,67.13278,126.6367
14015,68.07784,112.9545
14016,65.60161,132.3679
14017,66.25651,108.6773
14018,65.57211,117.4159
14019,69.01055,100.181
14020,64.2501,107.6959
14021,70.00883,129.8113
14022,67.42102,147.3407
14023,65.37725,142.2231
14024,66.4546,122.3176
14025,66.25961,135.4493
14026,64.69471,112.4972
14027,70.89926,149.3595
14028,67.05572,126.9729
14029,66.16531,132.4495
14030,67.22303,135.8181
14031,69.51503,124.8695
14032,65.44081,115.6159
14033,66.5001,109.6408
14034,66.04055,121.2501
14035,67.5518,132.2297
14036,69.06258,129.0295
14037,65.86704,129.4721
14038,66.38913,136.9183
14039,67.06884,123.9572
14040,65.41938,119.476
14041,70.53863,128.5198
14042,66.42745,128.774
14043,67.52661,121.3385
14044,70.4217,123.358
14045,69.38026,130.7818
14046,66.94303,134.8107
14047,66.50907,123.5263
14048,67.29972,128.9403
14049,69.81584,139.2252
14050,67.38016,120.8477
14051,67.70214,126.4529
14052,69.10227,130.6785
14053,67.94031,121.4563
14054,68.26271,123.7273
14055,67.5991,132.0902
14056,70.1651,143.8473
14057,68.83927,134.9782
14058,68.96635,117.2842
14059,67.11342,128.5372
14060,67.68551,121.7078
14061,66.45664,123.3311
14062,66.89404,106.7602
14063,69.61824,120.5271
14064,74.04804,149.6303
14065,69.64822,142.7772
14066,68.92365,115.4178
14067,67.36277,119.6295
14068,68.34878,134.3189
14069,66.00426,128.4332
14070,69.14864,126.6413
14071,68.49425,117.5148
14072,68.06637,134.2341
14073,72.93887,144.9647
14074,66.18115,132.6478
14075,67.99965,119.7057
14076,66.96461,117.8036
14077,67.74233,137.5251
14078,67.25235,127.1944
14079,68.93064,118.6825
14080,67.66692,122.408
14081,68.36323,127.859
14082,68.5151,124.2807
14083,68.59649,126.3488
14084,67.89703,117.1268
14085,68.54559,123.3066
14086,68.57763,130.224
14087,65.30062,129.1373
14088,69.64468,132.1716
14089,68.60546,139.3675
14090,66.67257,120.0443
14091,67.51525,135.3145
14092,69.19989,128.2222
14093,69.93288,144.365
14094,67.73185,129.3353
14095,69.01928,126.148
14096,68.85323,122.8646
14097,64.28729,107.047
14098,72.16006,143.1819
14099,67.89779,141.3709
14100,69.10375,122.7892
14101,65.65523,137.5148
14102,68.82547,117.8694
14103,68.48097,122.2078
14104,66.68648,117.8087
14105,66.62504,126.9058
14106,64.97433,103.1333
14107,61.90725,78.56785
14108,66.97721,139.1241
14109,66.48817,111.8809
14110,66.08182,128.2333
14111,67.8436,120.26
14112,68.57876,148.3076
14113,68.22504,142.7289
14114,65.79376,113.9473
14115,69.42855,137.6963
14116,69.73313,128.2394
14117,66.27846,96.95428
14118,70.91261,149.4527
14119,69.76864,138.425
14120,66.6929,123.4958
14121,67.84359,138.9076
14122,69.76751,123.4689
14123,70.53942,148.3832
14124,68.88232,134.5561
14125,67.76694,132.0017
14126,69.68007,115.6036
14127,70.30177,114.5099
14128,68.39681,131.135
14129,68.67559,137.2308
14130,67.25836,113.6762
14131,68.33766,135.9751
14132,68.73641,133.9187
14133,69.74424,135.1867
14134,66.69188,119.4333
14135,62.52876,108.1177
14136,65.53571,117.106
14137,66.18274,115.6559
14138,69.41864,117.3108
14139,67.08846,119.7923
14140,65.80637,134.2886
14141,70.23935,147.1002
14142,65.33009,112.1983
14143,65.74455,121.3022
14144,68.90467,126.1829
14145,69.09536,121.7585
14146,68.01171,130.9674
14147,67.90225,120.5844
14148,67.34009,123.8478
14149,66.46165,108.9752
14150,66.75233,134.2032
14151,70.18221,120.1313
14152,66.7024,122.7568
14153,67.3595,128.4038
14154,69.08157,123.6703
14155,70.2507,132.496
14156,69.6539,138.9897
14157,68.02248,139.3765
14158,69.56277,127.1687
14159,68.46777,137.1892
14160,67.83868,124.7676
14161,65.61422,107.7261
14162,69.45527,139.142
14163,66.28291,126.9862
14164,67.56837,129.8583
14165,70.12988,120.9723
14166,68.93421,124.3325
14167,68.81879,126.6826
14168,65.99333,130.4177
14169,66.81007,127.9307
14170,67.94457,124.4599
14171,71.4938,145.451
14172,65.07798,131.2823
14173,69.62029,137.4994
14174,67.5144,139.3524
14175,68.40947,134.8715
14176,66.00603,110.5781
14177,68.33191,123.6727
14178,67.87778,112.5046
14179,68.97539,119.726
14180,68.35379,130.8928
14181,67.18885,139.5173
14182,64.66663,125.7713
14183,70.8471,141.3167
14184,65.85219,123.4676
14185,65.77447,117.2936
14186,67.52969,133.6229
14187,67.40883,137.1679
14188,66.12206,126.2247
14189,67.61112,133.3822
14190,65.59254,128.3061
14191,66.38916,121.0049
14192,68.18774,121.2644
14193,66.10402,112.9015
14194,67.64821,122.4457
14195,66.43868,125.0148
14196,63.50433,117.6413
14197,67.40581,140.1673
14198,68.88553,144.6597
14199,64.19132,109.6336
14200,64.87451,124.6717
14201,67.55913,128.8533
14202,71.62407,143.172
14203,67.8134,121.2207
14204,67.20623,127.9349
14205,67.80392,114.6993
14206,67.19869,130.2931
14207,67.85377,109.7363
14208,66.70262,128.6075
14209,72.60211,142.884
14210,68.85807,120.9967
14211,69.56765,121.9698
14212,66.10458,120.3264
14213,67.18371,132.8096
14214,71.11644,128.7753
14215,70.62083,144.7966
14216
